작업년도,명절구분,순번,자원명,관리기관구분,기관명,담당자명,연락처,시도,시군구,주소,상세주소,주차장유형,휴일_1_개방일,휴일_2_개방일,휴일_3_개방일,휴일_4_개방일,휴일_1_개방시간,휴일_2_개방시간,휴일_3_개방시간,휴일_4_개방시간,참고사항,경도,위도
2023,설,9751,전라남도학생교육원(전남안전체험학습장),교육청,전라남도학생교육원(전남안전체험학습장),이유정,061-350-1823,전라남도,영광군,전라남도 영광군 법성면 신장길1길 3,본관 앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,차단기 있음,126.4769808,35.33038942
2023,설,9752,홍농초등학교,교육청,홍농초등학교,윤석오,061-356-5536,전라남도,영광군,전라남도 영광군 홍농읍 상하길 76-22,체육관 앞,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.4478897,35.39936444
2023,설,9753,덕진초등학교,교육청,덕진초등학교,강연숙,061-472-1915,전라남도,영암군,전라남도 영암군 덕진면 백운선로21,본관 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24, 09:00~18:00, 09:00~18:00, 09:00~18:00, 09:00~18:00,후문 주 출입구 외 폐쇄조치,126.6987819,34.82148382
2023,설,9754,도포초등학교,교육청,도포초등학교,김미형,061-472-3016,전라남도,영암군,전라남도 영암군 도포면 줄다리로117,본관 앞,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.635338,34.83655067
2023,설,9755,삼호고등학교,교육청,삼호고등학교,전선숙,061-462-0585,전라남도,영암군,전라남도 영암군 삼호읍 방아제로 84,본관 옆, 부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,정문 주 출입구 외 폐쇄조치(코로나 방역수칙 준수),126.4691419,34.7511733
2023,설,9756,삼호서초등학교,교육청,삼호서초등학교,김보미,061-461-2986,전라남도,영암군,전라남도 영암군 신항로 77,"정문 입구 필로티, 후문 주차장(본관동 앞, 뒤편)","노상, 필로티",2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.3779446,34.74619061
2023,설,9757,영암고등학교,교육청,영암고등학교,이금희,061-473-2030,전라남도,영암군,전라남도 영암군 영암읍 영암초중고길40,본관뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~24:00,09:00~24:00,09:00~24:00,09:00~24:00,,126.686741,34.79909753
2023,설,9758,영암공공도서관,교육청,영암공공도서관,박철희,061-473-0692,전라남도,영암군,전라남도 영암군 영암읍 서남역로 27-11,본관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6942039,34.79999088
2023,설,9759,영암교육지원청,교육청,영암교육지원청,박윤철,061-470-4173,전라남도,영암군,전라남도 영암군 월출로 84,"청사입구 및 건물 옆,뒤편",부설 및 노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6863577,34.80195229
2023,설,9760,영암낭주중학교,교육청,영암낭주중학교,이수미,061-472-6931,전라남도,영암군,전라남도 영암군 학산면 영산로40,운동장 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24, 09:00~18:00, 09:00~18:00, 09:00~18:00, 09:00~18:00,,126.5662539,34.72700558
2023,설,9761,영암도포중학교,교육청,영암도포중학교,이향란,061-472-3042,전라남도,영암군,전라남도 영암군 도포면 호산로 69-16,교문쪽 입구,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,정문 주 출입구 외 폐쇄조치,126.6434204,34.85005914
2023,설,9762,영암미암중학교,교육청,영암미암중학교,채시륜,061-472-5157,전라남도,영암군,전라남도 영암군 미암면 곤미현로 961-10,본관 뒤편,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5768418,34.69875932
2023,설,9763,영암여자고등학교,교육청,영암여자고등학교,손범수,061-47-2674,전라남도,영암군,전라남도 영암군 영암읍 여중고길 12,정문 주차장,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7034113,34.80443156
2023,설,9764,영암초등학교,교육청,영암초등학교,임성훈,061-472-1415,전라남도,영암군,전라남도 영암군 영암읍 영암초중고길 1,교사 뒤편 후문 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,정문 출입구 폐쇄조치,126.687803,34.79734224
2023,설,9765,금일중학교,교육청,금일중학교,허창완,061-553-2034,전라남도,완도군,전라남도 완도군 금일읍 금일로 445-1,연립사택 앞,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0324812,34.35121011
2023,설,9766,금일초등학교,교육청,금일초등학교,박영용,061-553-4000,전라남도,완도군,전라남도 완도군 금일읍 구동2길 38,정문 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.033303,34.3554143
2023,설,9767,넙도초등학교,교육청,넙도초등학교,최유라,061-554-1572,전라남도,완도군,전라남도 완도군 노화읍 넙도길 294-31,"본관 옆, 신연립관사 앞, 급식소 앞",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"차단기 없음, 장기주차 가능, 장애인주차 1대",126.5042111,34.18846082
2023,설,9768,소안초등학교,교육청,소안초등학교,안승유,061-553-7250,전라남도,완도군,전라남도 완도군 소안면 소안로 213,"후문 주차장, 본관 뒤편",야외 노상 주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6542943,34.17255622
2023,설,9769,신지동초등학교 ,교육청,신지동초등학교,배주영,061-552-3144,전라남도,완도군,전라남도 완도군 신지면 신지로 815-1,"본관 옆,뒤편",노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8509481,34.32757936
2023,설,9770,신지초등학교,교육청,신지초등학교,이현주,061-554-4011,전라남도,완도군,전라남도 완도군 신지면 대곡48번길 37,교내 별관동(신지초병설유치원) 앞,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8297638,34.33793185
2023,설,9771,약산중학교,교육청,약산중학교,김나현,061-553-8322,전라남도,완도군,전라남도 완도군 약산면 약산로 366,본관 옆 ,부설 ,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,코로나로 정문 주 출입구 외에는  폐쇄조치. ,126.8996588,34.39213844
2023,설,9772,완도교육지원청,교육청,완도교육지원청,박경예,061-550-0564,전라남도,완도군,전라남도 완도군 완도읍 개포로114번길 30-12,청사 내 주차장,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7450656,34.31726019
2023,설,9773,완도보길중학교 ,교육청,완도보길중학교,도현주,061-553-6203,전라남도,완도군,전라남도 완도군 보길면 보길로 1-2,본관 옆,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5635684,34.16802251
2023,설,9774,완도수산고등학교,교육청,완도수산고등학교,이민호,061-552-2393,전라남도,완도군,전라남도 완도군 완도읍 장보고대로141,정문 출입구 옆 주차장,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7441894,34.32352536
2023,설,9775,청산초등학교 ,교육청,청산초등학교,장준호,061-552-1023,전라남도,완도군,전라남도 완도군 청산면 청산로 1602-1,"체육관 옆, 통학버스 차고지 옆",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8599052,34.1829054
2023,설,9776,청해초등학교,교육청,청해초등학교,송아현,061-553-1150,전라남도,완도군,전라남도 완도군 완도읍 청해진로 1374,본관 옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7278075,34.35941617
2023,설,9777,완도중학교,교육청,완도중학교,백형임,061-552-2388,전라남도,완도군,전라남도 완도군 완도읍 청해진남로 88,학교체육관 운동장 옆,주차장 ,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7510694,34.30882547
2023,설,9778,동화초등학교,교육청,동화초등학교,이성식,061-392-1258,전라남도,장성군,전라남도 장성군 동화면 용정교촌길 45,"본관 옆,뒤편",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7363954,35.27410799
2023,설,9779,문향고등학교,교육청,문향고등학교,윤재원,061-399-3332,전라남도,장성군,전라남도 장성군 장성읍 문화로 94,학교 체육관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,코로나로 체육관 앞 주 출입구 외에는 폐쇄,126.7680095,35.30346325
2023,설,9780,북이초등학교,교육청,북이초등학교,오근령,061-392-8223,전라남도,장성군,전라남도 장성군 북이면 신창길 13,"본관 양옆, 운동장 옆",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8047788,35.43408726
2023,설,9781,북일초등학교,교육청,북일초등학교,최민영,061-393-1710,전라남도,장성군,전라남도 장성군 북일면 오산리 106-1,학교체육관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7939987,35.38467248
2023,설,9782,삼계중학교,교육청,삼계중학교,김남희,061-399-0300,전라남도,장성군,전라남도 장성군 삼계면 사창로 47,체육관옆 주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,체육관 앞 주차장,126.6654827,35.2584815
2023,설,9783,서삼초등학교,교육청,서삼초등학교,봉화성,061-390-9934,전라남도,장성군,전라남도 장성군 서삼면 축령로 368,본관 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,06:00~19:00,06:00~19:00,06:00~19:00,06:00~19:00,,126.7685853,35.33362081
2023,설,9784,약수초등학교,교육청,약수초등학교,김용록,061-394-3004,전라남도,장성군,전라남도 장성군 북하면 백양로 883,운동장 주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,06:00~18:00,,126.8814243,35.40828075
2023,설,9785,장성공공도서관,교육청,장성공공도서관,오정희,061-399-1615,전라남도,장성군,전라남도 장성군 장성읍 청운7길 22,본관 정면 건너편 및 본관 우측,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7845821,35.30452476
2023,설,9786,장성교육지원청,교육청,장성교육지원청,김주영,061-390-6174,전라남도,장성군,전라남도 장성군 장성읍 방울샘길 22,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7917344,35.30442724
2023,설,9787,장성남중학교,교육청,장성남중학교,강유정,061-392-4114,전라남도,장성군,전라남도 장성군 남면 황토단감로 10,후문 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,안내데스크 연락처: 061-392-4114,126.8109517,35.24391312
2023,설,9788,장성성산초등학교,교육청,장성성산초등학교,박승령,061-399-3900,전라남도,장성군,전라남도 장성군 장성읍 성산2길 21,"정문 주차장, 후문 주차장",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8063826,35.32656411
2023,설,9789,장성중학교,교육청,장성중학교,이진선,061-888-2000,전라남도,장성군,전라남도 장성군 단풍로 52,정문 출입구 주차공간,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,운동장 출입 및 사용 금지 ,126.7926017,35.30839569
2023,설,9790,장성황룡중학교,교육청,장성황룡중학교,피승엽,061-393-2662,전라남도,장성군,전라남도 장성군 황룡면 홍길동로 50,본관 뒤편,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,코로나19 예방을 위해 건물 출입 통제 및 방역 수칙 엄수 요망,126.759017,35.29756778
2023,설,9791,진원초등학교,교육청,진원초등학교,김보경,061-392-9822,전라남도,장성군,전라남도 장성군 진원면 진남1로 199,운동장 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8218822,35.26278212
2023,설,9792,관산남초등학교,교육청,관산남초등학교,황혜선,061-867-0684,전라남도,장흥군,전라남도 장흥군 관산읍 장흥대로 1350,본관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9540729,34.52650949
2023,설,9793,관산초등학교,교육청,관산초등학교,김건표,061-867-3114,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 64,씨름장 옆 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,연휴기간 중 정문 주 출입구 외에는 폐쇄조치 함,126.9393805,34.56155862
2023,설,9794,대덕중학교,교육청,대덕중학교,이선영,061-867-1755,전라남도,장흥군,전라남도 장흥군 대덕읍 대대로 1005,교문입구,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8957904,34.49990283
2023,설,9795,안양초등학교,교육청,안양초등학교,정남종,061-862-6477,전라남도,장흥군,전라남도 장흥군 안양면 운정2길 14,"운동장, 건물 뒤편, 다목적강당 뒤편",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~17:00,09:00~17:00,09:00~17:00,09:00~17:00,,126.9731519,34.65187499
2023,설,9796,용산초등학교,교육청,용산초등학교,송지영,061-862-0673,전라남도,장흥군,전라남도 장흥군 용산면 장흥대로 2445,정문 주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9140205,34.61350616
2023,설,9797,장흥교육지원청,교육청,장흥교육지원청,노상연,061-860-1264,전라남도,장흥군,전라남도 장흥군 장흥읍 동교로 64-17,"본관 앞, 뒤",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9050455,34.68645805
2023,설,9798,장흥안양중학교,교육청,장흥안양중학교,정종림,061-862-6049,전라남도,장흥군,전라남도 장흥군 안양면 운정2길 28,본관 서편 및 뒤편,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.973885,34.65304098
2023,설,9799,장흥초등학교,교육청,장흥초등학교,윤슬기,061-862-6801,전라남도,장흥군,전라남도 장흥군 장흥읍 의향길 23,"체육관 옆, 본관동 옆",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"토,공휴일 개방",126.9073842,34.68371634
2023,설,9800,장흥회덕중학교,교육청,장흥회덕중학교,신남희,061-867-5122,전라남도,장흥군,전라남도 장흥군 회진면 가학회진로 1519,다목적강당 측면,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,행정실 061)867-5122,126.9358307,34.4772745
2023,설,9801,회진초등학교,교육청,회진초등학교,서희은,061-862-0673,전라남도,장흥군,전라남도 장흥군 회진면 회진남구길 7,본관 앞,파고라시설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,안내데스크 번호: 061-862-0673,126.9356843,34.47994076
2023,설,9802,고성중학교,교육청,고성중학교,김미희,061-543-3611,전라남도,진도군,전라남도 진도군 고군면 진도대로 83,학교체육관 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:00~21:00,08:00~21:00,08:00~21:00,08:00~21:00,,126.3230717,34.50061468
2023,설,9803,석교초등학교,교육청,석교초등학교,박하정,061-543-3165,전라남도,진도군,전라남도 진도군 임회면 석교길 47-18,"후관동과 별관동 사이, 후문 입구",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,코로나로 후문 출입구 외에는 폐쇄 조치,126.192128,34.40639758
2023,설,9804,진도공공도서관,교육청,진도공공도서관,최기웅,061-544-2937,전라남도,진도군,전라남도 진도군 진도읍 철마길12,본관 앞,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.2645143,34.48489075
2023,설,9805,진도교육지원청,교육청,진도교육지원청,김혜진,061-544-5184,전라남도,진도군,전라남도 진도군 진도읍 달동네길12,본관 앞과 뒤,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.2721779,34.48184706
2023,설,9806,기산초등학교,교육청,기산초등학교,김지원,061-322-2568,전라남도,함평군,전라남도 함평군 함평읍 기산길 63,정문 및 운동장 앞/ 후관동 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.516739,35.06782404
2023,설,9807,나산실용예술중학교,교육청,나산실용예술중학교,고성호,061-324-2312,전라남도,함평군,전라남도 함평군 나산면 함장로 2441-96,정문앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용 : 1면, 일반 : 23면",126.6027188,35.1160458
2023,설,9808,나산초등학교,교육청,나산초등학교,하종문,061-322-8008,전라남도,함평군,전라남도 함평군 나산면 함장로2441-8,운동장 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6065285,35.11684917
2023,설,9809,대동향교초등학교,교육청,대동향교초등학교,김영효,061-322-2247,전라남도,함평군,전라남도 함평군 대동면 대동길 6-9,"운동장 앞, 본관동 뒤편",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,06:00~22:00,06:00~22:00,06:00~22:00,06:00~22:00,일과 후 개방,126.5327688,35.0676068
2023,설,9810,손불서초등학교,교육청,손불서초등학교,정서현,061-324-4247,전라남도,함평군,전라남도 함평군 손불면 양재길 15,건물 앞편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.4067729,35.15634223
2023,설,9811,신광초등학교,교육청,신광초등학교,권정선,061-322-5006,전라남도,함평군,전라남도 함평군 신광면 신광중앙길118,다목적강당 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.4994889,35.15741493
2023,설,9812,엄다초등학교,교육청,엄다초등학교,나행남,061-322-7005,전라남도,함평군,전라남도 함평군 엄다면 엄다길 35,"체육관 옆, 급식실 앞",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5136275,35.0115439
2023,설,9813,함평골프고등학교,교육청,함평골프고등학교,윤종일,061-5602-3583,전라남도,함평군,전라남도 함평군 학교면 학교길 77,본관앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5364017,35.0259649
2023,설,9814,함평공공도서관,교육청,함평공공도서관,김현삼,061-323-1316,전라남도,함평군,전라남도 함평군 함평읍 신기산길 46-12,본관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.518886,35.06702244
2023,설,9815,함평손불중학교,교육청,함평손불중학교,서은정,061-322-4024,전라남도,함평군,전라남도 함평군 손불면 손불중앙길 7-6,"본관 건물 옆(급식실 앞), 별관 건물 옆(본관 건물 뒤)",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.4281757,35.14418792
2023,설,9816,함평신광중학교,교육청,함평신광중학교,김상미,061-322-5028,전라남도,함평군,전라남도 함평군 신광면 덕일길 35,본관 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5008917,35.15552762
2023,설,9817,함평초등학교,교육청,함평초등학교,곽인숙,061-322-2613,전라남도,함평군,전라남도 함평군 함평읍 내대화길 77,건물뒷편,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~17:00,09:00~17:00,09:00~17:00,09:00~17:00,코로나로 정문 주 출입구 외에는 폐쇄조치,126.5121134,35.06217336
2023,설,9818,함평해보중학교,교육청,함평해보중학교,윤광현,061-323-0006,전라남도,함평군,전라남도 함평군 해보면 해삼로 298,"본관옆, 강당앞,뒤편",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6037315,35.17547776
2023,설,9819,해보초등학교,교육청,해보초등학교,나윤희,061-323-0010,전라남도,함평군,전라남도 함평군 해보면 해삼로 313,운동장 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,정문 주 출입구 외에는 폐쇄조치,126.6034646,35.17740361
2023,설,9820,마산초등학교,교육청,마산초등학교,이민재,061-532-5392,전라남도,해남군,전라남도 해남군 마산면 은적사길 13,통학차량 차고 옆(정문),노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5729184,34.61914159
2023,설,9821,북일초등학교,교육청,북일초등학교,서창범,061-534-7530,전라남도,해남군,전라남도 해남군 북일면 백도로 849,본관교사 뒤편,야외 노상 주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6767433,34.46739379
2023,설,9822,북평초등학교,교육청,북평초등학교,송지은,061-534-8178,전라남도,해남군,전라남도 해남군 북평면 볼무당길 40,"본관 뒤편, 학교체육관 옆",야외 노상 주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6312206,34.40811581
2023,설,9823,송지초등학교,교육청,송지초등학교,정인숙,061-535-1132,전라남도,해남군,전라남도 해남군 송지면 산정1길 101,학교체육관 옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00," 주차공간 협소, 코로나로 정문 주 출입구 폐쇄조치 ,후문 이용바람, 명절에 만차 가능성 높음",126.5204387,34.3691426
2023,설,9824,우수영중학교,교육청,우수영중학교,조규옥,061-532-1523,전라남도,해남군,전라남도 해남군 문내면 우수영로 21-6,정문 옆,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.312378,34.59539971
2023,설,9825,전라남도해남교육지원청,교육청,전라남도해남교육지원청,정연국,061-530-1175,전라남도,해남군,전라남도 해남군 해남읍 교육청길 50,본관청사 앞 및 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6081341,34.56844196
2023,설,9826,해남고등학교,교육청,해남고등학교,황준식,061-530-2707,전라남도,해남군,전라남도 해남군 해남읍 명문길 7,본관동 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,지하주차장 주차 금지,126.5950833,34.57669909
2023,설,9827,해남공업고등학교,교육청,해남공업고등학교,강주형,061-535-4404,전라남도,해남군,전라남도 해남군 해남읍 남외2길 7,"본관 앞, 운동장 옆, 다목적강당 앞, 급식실 앞",교내 주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5929698,34.57266047
2023,설,9828,황산초등학교,교육청,황산초등학교,안세영,061-533-2230,전라남도,해남군,전라남도 해남군 황산면 시등로 150,"본관 앞, 다목적강당 뒤, 본관 우측(운동장쪽)",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 2면, 임산부전용: 1면, 일반: 40면",126.4285291,34.5759939
2023,설,9829,순천만생태문화교육원,교육청,순천만생태문화교육원,강민성,061-811-3116,전라남도,순천시,전라남도 순천시 생태배움길 22,입구 앞,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,지상주차장만 해당(92대),127.5136504,34.93092159
2023,설,9830,전라남도학생교육원,교육청,전라남도학생교육원,유아름,061-530-1235,전라남도,해남군,전라남도 해남군 해남읍 해남로 175,정문입구(외부),노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.6254379,34.57037722
2023,설,9831,비금중학교,교육청,비금중학교,전이재,061-260-5841,전라남도,신안군,전라남도 신안군 비금면 유옥우길 65,정문 주차장,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,125.9232613,34.75982764
2023,설,9832,진남여자중학교,교육청,진남여자중학교,박은숙,061-650-6601,전라남도,여수시,전라남도 여수시 미평10길 5,본관과 후관 사이,교내 주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.7067839,34.7695745
2023,설,9833,아산초등학교,교육청,아산초등학교,김하늘,061-372-5325,전라남도,화순군,전라남도 화순군 백아면 학천길 22-2,본관 옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.1324783,35.16837024
2023,설,9834,화순공공도서관,교육청,화순공공도서관,장효준,061-372-0530,전라남도,화순군,전라남도 화순군 화순읍 도서관길 15,본관 앞 주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.981848,35.06222531
2023,설,9835,광양중앙초등학교,교육청,광양중앙초등학교,박유정,061-791-2319,전라남도,광양시,전라남도 광양시 불무길15,"본관 뒤편, 다목적강당 옆",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.6938054,34.94565129
2023,설,9836,광양중동초등학교,교육청,광양중동초등학교,김민수,061-798-9370,전라남도,광양시,전라남도 광양시 광장로 112-6,후문 앞  본관동 북쪽 주차장,주차장,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.6960212,34.93330608
2023,설,9837,영암중학교,교육청,영암중학교,김미영,061-473-0799,전라남도,영암군,전라남도 영암군 영암읍 영암초중고길 32,운동장 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:00~24:00,08:00~24:00,08:00~24:00,08:00~24:00,,126.6880458,34.79842158
2023,설,9838,만덕초등학교,교육청,만덕초등학교,문고운,061-383-8506,전라남도,담양군,전라남도 담양군 대덕면 창평현로 905,본관 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0356302,35.24933453
2023,설,9839,빛가람초등학교,교육청,빛가람초등학교,이대규,,전라남도,나주시,전라남도 나주시 그린로 176,본관 앞 및 측면주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7852523,35.0090399
2023,설,9840,학다리중앙초등학교,교육청,학다리중앙초등학교,전혜선,061-323-9454,전라남도,함평군,전라남도 함평군 학교면 백학길 100,운동장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.5364949,35.0141565
